time,tl_id,chosen_action,pressure,upstream_sum,active_veh
2236.0,J2,0,0,0,37
2236.0,J3,0,1,1,37
2236.0,J4,0,0,0,37
2241.0,J1,1,4,4,37
2241.0,J2,1,1,2,37
2241.0,J3,0,1,1,37
2241.0,J4,1,2,2,37
2246.0,J1,1,2,2,34
2246.0,J2,1,0,0,34
2246.0,J3,3,0,1,34
2246.0,J4,1,0,0,34
2251.0,J1,0,3,4,36
2251.0,J2,0,2,2,36
2251.0,J3,3,1,1,36
2251.0,J4,0,0,0,36
2256.0,J1,0,3,3,33
2256.0,J2,0,1,1,33
2256.0,J3,0,0,0,33
2256.0,J4,0,0,0,33
2261.0,J1,2,4,4,35
2261.0,J2,1,2,2,35
2261.0,J3,0,1,1,35
2261.0,J4,0,0,0,35
2266.0,J1,2,1,1,33
2266.0,J2,1,1,1,33
2266.0,J3,1,5,5,33
2266.0,J4,1,2,2,33
2271.0,J1,1,4,4,36
2271.0,J2,0,2,2,36
2271.0,J3,1,0,0,36
2271.0,J4,1,0,0,36
2276.0,J1,1,1,1,35
2276.0,J2,0,3,3,35
2276.0,J3,3,0,1,35
2276.0,J4,0,0,0,35
2281.0,J1,0,3,3,37
2281.0,J2,3,5,5,37
2281.0,J3,3,2,2,37
2281.0,J4,0,2,2,37
2286.0,J1,0,4,4,37
2286.0,J2,3,0,0,37
2286.0,J3,0,2,2,37
2286.0,J4,1,2,2,37
2291.0,J1,2,5,5,37
2291.0,J2,0,3,3,37
2291.0,J3,0,1,1,37
2291.0,J4,1,0,0,37
2296.0,J1,2,2,2,39
2296.0,J2,0,2,2,39
2296.0,J3,1,4,4,39
2296.0,J4,0,0,0,39
2301.0,J1,1,4,4,38
2301.0,J2,1,4,4,38
2301.0,J3,1,0,0,38
2301.0,J4,0,1,1,38
2306.0,J1,1,2,2,37
2306.0,J2,1,1,1,37
2306.0,J3,0,1,1,37
2306.0,J4,3,1,1,37
2311.0,J1,3,4,4,36
2311.0,J2,3,2,2,36
2311.0,J3,0,1,1,36
2311.0,J4,3,0,0,36
2316.0,J1,3,0,0,34
2316.0,J2,3,2,2,34
2316.0,J3,0,0,0,34
2316.0,J4,0,0,0,34
2321.0,J1,1,3,3,38
2321.0,J2,0,4,4,38
2321.0,J3,0,1,1,38
2321.0,J4,0,1,2,38
2326.0,J1,1,1,1,39
2326.0,J2,0,2,2,39
2326.0,J3,1,4,4,39
2326.0,J4,1,2,3,39
2331.0,J1,3,2,2,43
2331.0,J2,1,4,4,43
2331.0,J3,1,0,0,43
2331.0,J4,1,0,0,43
2336.0,J1,3,0,0,40
2336.0,J2,1,2,2,40
2336.0,J3,0,1,1,40
2336.0,J4,0,0,0,40
2341.0,J1,0,3,3,39
2341.0,J2,2,4,4,39
2341.0,J3,0,2,2,39
2341.0,J4,0,0,0,39
2346.0,J1,0,1,1,36
2346.0,J2,2,1,1,36
2346.0,J3,1,3,3,36
2346.0,J4,3,1,1,36
2351.0,J1,1,4,4,36
2351.0,J2,0,2,2,36
2351.0,J3,1,0,0,36
2351.0,J4,3,0,0,36
2356.0,J1,1,2,2,35
2356.0,J2,0,0,2,35
2356.0,J3,1,1,1,35
2356.0,J4,1,1,2,35
2361.0,J1,3,3,3,36
2361.0,J2,1,4,4,36
2361.0,J3,0,2,3,36
2361.0,J4,1,2,2,36
2366.0,J1,3,0,0,34
2366.0,J2,1,0,0,34
2366.0,J3,0,0,0,34
2366.0,J4,0,3,3,34
2371.0,J1,1,1,2,34
2371.0,J2,0,1,1,34
2371.0,J3,1,2,2,34
2371.0,J4,0,0,0,34
2376.0,J1,1,1,1,33
2376.0,J2,0,2,2,33
2376.0,J3,1,0,0,33
2376.0,J4,0,0,0,33
2381.0,J1,0,2,2,34
2381.0,J2,2,3,3,34
2381.0,J3,0,0,0,34
2381.0,J4,1,1,1,34
2386.0,J1,0,2,2,33
2386.0,J2,2,1,1,33
2386.0,J3,0,1,1,33
2386.0,J4,1,1,1,33
2391.0,J1,1,2,3,35
2391.0,J2,1,3,3,35
2391.0,J3,1,0,1,35
2391.0,J4,3,1,1,35
2396.0,J1,1,2,2,31
2396.0,J2,1,1,1,31
2396.0,J3,1,0,0,31
2396.0,J4,3,2,2,31
2401.0,J1,3,4,4,31
2401.0,J2,0,2,2,31
2401.0,J3,1,1,1,31
2401.0,J4,0,3,3,31
2406.0,J1,3,0,0,29
2406.0,J2,0,1,1,29
2406.0,J3,0,2,2,29
2406.0,J4,0,0,0,29
2411.0,J1,1,0,1,27
2411.0,J2,2,1,1,27
2411.0,J3,0,1,1,27
2411.0,J4,1,1,1,27
2416.0,J1,1,0,0,23
2416.0,J2,2,2,2,23
2416.0,J3,1,1,1,23
2416.0,J4,1,0,0,23
2421.0,J1,0,3,3,23
2421.0,J2,1,2,2,23
2421.0,J3,1,0,0,23
2421.0,J4,0,0,0,23
2426.0,J1,0,1,1,19
2426.0,J2,1,0,0,19
2426.0,J3,0,1,1,19
2426.0,J4,0,0,0,19
2431.0,J1,3,2,2,17
2431.0,J2,0,0,0,17
2431.0,J3,0,0,0,17
2431.0,J4,0,0,0,17
2436.0,J1,3,0,0,15
2436.0,J2,0,0,0,15
2436.0,J3,1,1,1,15
2436.0,J4,0,0,0,15
2441.0,J1,1,3,3,15
2441.0,J2,1,0,1,15
2441.0,J3,1,0,0,15
2441.0,J4,1,0,1,15
2446.0,J1,1,0,0,13
2446.0,J2,1,1,1,13
2446.0,J3,0,1,1,13
2446.0,J4,1,0,0,13
2451.0,J1,0,0,0,12
2451.0,J2,2,1,1,12
2451.0,J3,0,1,1,12
2451.0,J4,0,0,0,12
2456.0,J1,0,0,0,9
2456.0,J2,2,0,0,9
2456.0,J3,0,0,0,9
2456.0,J4,0,0,0,9
2461.0,J1,3,3,3,11
2461.0,J2,0,1,1,11
2461.0,J3,1,1,1,11
2461.0,J4,0,0,0,11
2466.0,J1,3,1,1,11
2466.0,J2,0,0,0,11
2466.0,J3,1,0,0,11
2466.0,J4,0,0,0,11
2471.0,J1,1,1,1,10
2471.0,J2,0,0,0,10
2471.0,J3,0,0,0,10
2471.0,J4,0,0,0,10
2476.0,J1,1,0,0,8
2476.0,J2,0,0,0,8
2476.0,J3,0,1,1,8
2476.0,J4,0,0,0,8
2481.0,J1,0,3,3,10
2481.0,J2,1,1,1,10
2481.0,J3,0,0,0,10
2481.0,J4,0,0,0,10
2486.0,J1,0,1,1,10
2486.0,J2,1,0,0,10
2486.0,J3,0,0,0,10
2486.0,J4,0,0,0,10
2491.0,J1,2,2,2,11
2491.0,J2,0,0,0,11
2491.0,J3,1,1,1,11
2491.0,J4,0,0,0,11
2496.0,J1,2,0,0,10
2496.0,J2,0,0,0,10
2496.0,J3,1,0,0,10
2496.0,J4,0,0,0,10
2501.0,J1,0,3,3,13
2501.0,J2,3,1,1,13
2501.0,J3,0,1,1,13
2501.0,J4,0,0,0,13
2506.0,J1,0,1,1,9
2506.0,J2,3,0,0,9
2506.0,J3,0,0,0,9
2506.0,J4,0,0,0,9
2511.0,J1,1,1,1,9
2511.0,J2,0,0,0,9
2511.0,J3,0,0,0,9
2511.0,J4,0,0,0,9
2516.0,J1,1,0,0,8
2516.0,J2,0,0,0,8
2516.0,J3,0,0,0,8
2516.0,J4,0,0,0,8
2521.0,J1,0,3,3,10
2521.0,J2,0,0,0,10
2521.0,J3,0,0,0,10
2521.0,J4,0,0,0,10
2526.0,J1,0,0,0,11
2526.0,J2,3,1,1,11
2526.0,J3,0,1,1,11
2526.0,J4,0,0,0,11
2531.0,J1,0,0,0,9
2531.0,J2,3,0,0,9
2531.0,J3,1,1,1,9
2531.0,J4,0,0,0,9
2536.0,J1,2,1,1,9
2536.0,J2,0,0,0,9
2536.0,J3,1,0,0,9
2536.0,J4,0,0,0,9
2541.0,J1,2,3,3,11
2541.0,J2,0,0,0,11
2541.0,J3,0,0,0,11
2541.0,J4,0,0,0,11
2546.0,J1,1,1,1,9
2546.0,J2,0,0,0,9
2546.0,J3,0,0,0,9
2546.0,J4,0,0,0,9
2551.0,J1,1,1,1,11
2551.0,J2,3,1,1,11
2551.0,J3,0,1,1,11
2551.0,J4,0,0,0,11
2556.0,J1,2,1,1,10
2556.0,J2,3,0,0,10
2556.0,J3,0,0,0,10
2556.0,J4,0,0,0,10
2561.0,J1,2,3,3,11
2561.0,J2,0,0,0,11
2561.0,J3,0,0,0,11
2561.0,J4,0,0,0,11
2566.0,J1,0,1,1,9
2566.0,J2,0,0,0,9
2566.0,J3,1,1,1,9
2566.0,J4,0,0,0,9
2571.0,J1,0,0,0,9
2571.0,J2,0,0,0,9
2571.0,J3,1,0,0,9
2571.0,J4,0,0,0,9
2576.0,J1,0,0,0,9
2576.0,J2,0,0,0,9
2576.0,J3,0,1,1,9
2576.0,J4,0,0,0,9
2581.0,J1,1,3,3,8
2581.0,J2,0,0,0,8
2581.0,J3,0,0,0,8
2581.0,J4,0,0,0,8
2586.0,J1,1,0,1,9
2586.0,J2,3,1,1,9
2586.0,J3,0,0,0,9
2586.0,J4,0,0,0,9
2591.0,J1,2,1,1,8
2591.0,J2,3,0,0,8
2591.0,J3,0,0,0,8
2591.0,J4,0,0,0,8
2596.0,J1,2,1,1,8
2596.0,J2,0,0,0,8
2596.0,J3,0,0,0,8
2596.0,J4,0,0,0,8
2601.0,J1,3,3,3,11
2601.0,J2,0,0,0,11
2601.0,J3,1,2,2,11
2601.0,J4,0,0,0,11
2606.0,J1,3,1,1,11
2606.0,J2,0,0,0,11
2606.0,J3,1,0,0,11
2606.0,J4,0,0,0,11
2611.0,J1,1,2,2,12
2611.0,J2,0,0,0,12
2611.0,J3,0,0,0,12
2611.0,J4,0,0,0,12
2616.0,J1,1,0,0,8
2616.0,J2,0,0,0,8
2616.0,J3,0,0,0,8
2616.0,J4,0,0,0,8
2621.0,J1,3,3,3,9
2621.0,J2,1,1,1,9
2621.0,J3,0,0,0,9
2621.0,J4,0,0,0,9
2626.0,J1,3,0,0,10
2626.0,J2,1,0,0,10
2626.0,J3,0,1,1,10
2626.0,J4,0,0,0,10
2631.0,J1,0,0,0,10
2631.0,J2,0,0,0,10
2631.0,J3,0,0,0,10
2631.0,J4,0,0,0,10
2636.0,J1,0,0,0,9
2636.0,J2,0,0,0,9
2636.0,J3,1,2,2,9
2636.0,J4,0,0,0,9
2641.0,J1,1,3,3,10
2641.0,J2,0,0,0,10
2641.0,J3,1,0,0,10
2641.0,J4,0,0,0,10
2646.0,J1,1,1,1,11
2646.0,J2,1,1,1,11
2646.0,J3,0,1,1,11
2646.0,J4,0,0,0,11
2651.0,J1,3,1,1,10
2651.0,J2,1,0,0,10
2651.0,J3,0,1,1,10
2651.0,J4,0,0,0,10
2656.0,J1,3,0,0,9
2656.0,J2,0,0,0,9
2656.0,J3,0,0,0,9
2656.0,J4,0,0,0,9
2661.0,J1,1,2,3,9
2661.0,J2,0,0,0,9
2661.0,J3,1,1,1,9
2661.0,J4,0,0,0,9
2666.0,J1,1,0,0,9
2666.0,J2,0,0,0,9
2666.0,J3,1,0,0,9
2666.0,J4,0,0,0,9
2671.0,J1,0,1,1,10
2671.0,J2,0,0,0,10
2671.0,J3,0,1,1,10
2671.0,J4,0,0,0,10
2676.0,J1,0,0,0,10
2676.0,J2,0,0,0,10
2676.0,J3,0,1,1,10
2676.0,J4,0,0,0,10
2681.0,J1,3,3,3,11
2681.0,J2,1,1,1,11
2681.0,J3,1,1,1,11
2681.0,J4,0,0,0,11
2686.0,J1,3,1,1,11
2686.0,J2,1,0,0,11
2686.0,J3,1,0,0,11
2686.0,J4,0,0,0,11
2691.0,J1,1,1,1,10
2691.0,J2,0,0,0,10
2691.0,J3,0,0,0,10
2691.0,J4,0,0,0,10
2696.0,J1,1,0,0,7
2696.0,J2,0,0,0,7
2696.0,J3,0,0,0,7
2696.0,J4,0,0,0,7
2701.0,J1,0,3,3,10
2701.0,J2,1,1,1,10
2701.0,J3,0,1,1,10
2701.0,J4,0,0,0,10
2706.0,J1,0,0,0,10
2706.0,J2,1,0,0,10
2706.0,J3,0,0,0,10
2706.0,J4,0,0,0,10
2711.0,J1,0,0,0,10
2711.0,J2,0,0,0,10
2711.0,J3,1,1,1,10
2711.0,J4,0,0,0,10
2716.0,J1,0,0,0,9
2716.0,J2,0,0,0,9
2716.0,J3,1,0,0,9
2716.0,J4,0,0,0,9
2721.0,J1,1,3,3,10
2721.0,J2,1,1,1,10
2721.0,J3,0,1,1,10
2721.0,J4,0,0,0,10
2726.0,J1,1,0,0,9
2726.0,J2,1,1,1,9
2726.0,J3,0,1,1,9
2726.0,J4,0,0,0,9
2731.0,J1,1,1,1,10
2731.0,J2,3,2,2,10
2731.0,J3,0,0,0,10
2731.0,J4,0,0,0,10
2736.0,J1,1,0,0,9
2736.0,J2,3,1,1,9
2736.0,J3,0,0,0,9
2736.0,J4,0,0,0,9
2741.0,J1,0,2,3,11
2741.0,J2,0,1,1,11
2741.0,J3,1,1,1,11
2741.0,J4,0,0,0,11
2746.0,J1,0,0,0,11
2746.0,J2,0,0,0,11
2746.0,J3,1,0,0,11
2746.0,J4,0,0,0,11
2751.0,J1,0,0,0,12
2751.0,J2,1,1,1,12
2751.0,J3,0,1,1,12
2751.0,J4,0,0,0,12
2756.0,J1,2,1,1,9
2756.0,J2,1,0,0,9
2756.0,J3,0,0,0,9
2756.0,J4,0,0,0,9
2761.0,J1,2,3,3,9
2761.0,J2,0,1,1,9
2761.0,J3,0,0,0,9
2761.0,J4,0,0,0,9
2766.0,J1,1,1,1,9
2766.0,J2,0,1,1,9
2766.0,J3,0,0,0,9
2766.0,J4,0,0,0,9
2771.0,J1,1,0,0,9
2771.0,J2,3,2,2,9
2771.0,J3,0,0,0,9
2771.0,J4,0,0,0,9
2776.0,J1,0,0,0,9
2776.0,J2,3,0,0,9
2776.0,J3,0,1,1,9
2776.0,J4,0,0,0,9
2781.0,J1,0,3,3,10
2781.0,J2,0,0,0,10
2781.0,J3,0,0,0,10
2781.0,J4,0,0,0,10
2786.0,J1,2,1,1,10
2786.0,J2,0,0,0,10
2786.0,J3,1,1,1,10
2786.0,J4,0,0,0,10
2791.0,J1,2,1,1,11
2791.0,J2,0,0,0,11
2791.0,J3,1,0,0,11
2791.0,J4,0,0,0,11
2796.0,J1,0,0,0,10
2796.0,J2,3,1,1,10
2796.0,J3,0,1,1,10
2796.0,J4,0,0,0,10
2801.0,J1,0,3,3,9
2801.0,J2,3,0,0,9
2801.0,J3,0,1,1,9
2801.0,J4,0,0,0,9
2806.0,J1,1,1,1,9
2806.0,J2,0,0,0,9
2806.0,J3,0,0,0,9
2806.0,J4,0,0,0,9
2811.0,J1,1,0,0,8
2811.0,J2,0,0,0,8
2811.0,J3,0,0,0,8
2811.0,J4,0,0,0,8
2816.0,J1,0,0,0,8
2816.0,J2,3,1,1,8
2816.0,J3,0,0,0,8
2816.0,J4,0,0,0,8
2821.0,J1,0,3,3,9
2821.0,J2,3,0,0,9
2821.0,J3,0,0,0,9
2821.0,J4,0,0,0,9
2826.0,J1,3,1,1,10
2826.0,J2,1,1,1,10
2826.0,J3,1,2,2,10
2826.0,J4,0,0,0,10
2831.0,J1,3,0,0,10
2831.0,J2,1,0,0,10
2831.0,J3,1,0,0,10
2831.0,J4,0,0,0,10
2836.0,J1,0,0,0,10
2836.0,J2,0,0,0,10
2836.0,J3,0,0,0,10
2836.0,J4,0,0,0,10
2841.0,J1,0,3,3,8
2841.0,J2,0,0,0,8
2841.0,J3,0,0,0,8
2841.0,J4,0,0,0,8
2846.0,J1,1,1,1,8
2846.0,J2,1,1,1,8
2846.0,J3,0,0,0,8
2846.0,J4,0,0,0,8
2851.0,J1,1,1,1,10
2851.0,J2,1,0,0,10
2851.0,J3,0,1,1,10
2851.0,J4,0,0,0,10
2856.0,J1,1,0,0,10
2856.0,J2,0,1,1,10
2856.0,J3,0,0,0,10
2856.0,J4,0,0,0,10
2861.0,J1,3,3,3,11
2861.0,J2,0,0,0,11
2861.0,J3,0,0,0,11
2861.0,J4,0,0,0,11
2866.0,J1,3,0,0,10
2866.0,J2,1,1,1,10
2866.0,J3,1,1,1,10
2866.0,J4,0,0,0,10
2871.0,J1,0,0,0,8
2871.0,J2,1,0,0,8
2871.0,J3,1,0,0,8
2871.0,J4,0,0,0,8
2876.0,J1,0,0,0,9
2876.0,J2,0,0,0,9
2876.0,J3,0,1,1,9
2876.0,J4,0,0,0,9
2881.0,J1,1,3,3,8
2881.0,J2,0,0,0,8
2881.0,J3,0,0,0,8
2881.0,J4,0,0,0,8
2886.0,J1,1,1,1,9
2886.0,J2,0,0,0,9
2886.0,J3,0,0,0,9
2886.0,J4,0,0,0,9
2891.0,J1,3,1,1,8
2891.0,J2,1,1,1,8
2891.0,J3,0,0,0,8
2891.0,J4,0,0,0,8
2896.0,J1,3,0,0,8
2896.0,J2,1,0,0,8
2896.0,J3,0,0,0,8
2896.0,J4,0,0,0,8
2901.0,J1,1,2,3,10
2901.0,J2,0,0,0,10
2901.0,J3,1,2,2,10
2901.0,J4,0,0,0,10
2906.0,J1,1,0,0,9
2906.0,J2,0,0,0,9
2906.0,J3,1,0,0,9
2906.0,J4,0,0,0,9
2911.0,J1,0,1,1,10
2911.0,J2,0,0,0,10
2911.0,J3,0,0,0,10
2911.0,J4,0,0,0,10
2916.0,J1,0,0,0,9
2916.0,J2,1,1,1,9
2916.0,J3,0,0,0,9
2916.0,J4,0,0,0,9
2921.0,J1,3,3,3,10
2921.0,J2,1,0,0,10
2921.0,J3,1,1,1,10
2921.0,J4,0,0,0,10
2926.0,J1,3,1,1,11
2926.0,J2,0,0,0,11
2926.0,J3,1,1,1,11
2926.0,J4,0,0,0,11
2931.0,J1,1,1,1,9
2931.0,J2,0,0,0,9
2931.0,J3,0,0,0,9
2931.0,J4,0,0,0,9
2936.0,J1,1,0,0,7
2936.0,J2,0,0,0,7
2936.0,J3,0,0,0,7
2936.0,J4,0,0,0,7
2941.0,J1,3,3,3,9
2941.0,J2,1,1,1,9
2941.0,J3,0,0,0,9
2941.0,J4,0,0,0,9
2946.0,J1,3,0,0,10
2946.0,J2,1,0,0,10
2946.0,J3,0,0,0,10
2946.0,J4,0,0,0,10
2951.0,J1,0,0,0,10
2951.0,J2,0,0,0,10
2951.0,J3,1,2,2,10
2951.0,J4,0,0,0,10
2956.0,J1,0,0,0,9
2956.0,J2,0,0,0,9
2956.0,J3,1,0,0,9
2956.0,J4,0,0,0,9
2961.0,J1,1,3,3,10
2961.0,J2,0,0,0,10
2961.0,J3,0,0,0,10
2961.0,J4,0,0,0,10
2966.0,J1,1,0,0,8
2966.0,J2,1,1,1,8
2966.0,J3,0,0,0,8
2966.0,J4,0,0,0,8
2971.0,J1,0,1,1,9
2971.0,J2,1,1,1,9
2971.0,J3,0,0,0,9
2971.0,J4,0,0,0,9
2976.0,J1,0,0,0,10
2976.0,J2,0,1,1,10
2976.0,J3,0,1,1,10
2976.0,J4,0,0,0,10
2981.0,J1,1,2,3,10
2981.0,J2,0,1,1,10
2981.0,J3,1,1,1,10
2981.0,J4,0,0,0,10
2986.0,J1,1,0,1,10
2986.0,J2,3,1,1,10
2986.0,J3,1,0,0,10
2986.0,J4,0,0,0,10
2991.0,J1,2,1,1,9
2991.0,J2,3,0,0,9
2991.0,J3,0,0,0,9
2991.0,J4,0,0,0,9
2996.0,J1,2,1,1,8
2996.0,J2,0,0,0,8
2996.0,J3,0,0,0,8
2996.0,J4,0,0,0,8
3001.0,J1,0,3,3,11
3001.0,J2,0,0,0,11
3001.0,J3,1,2,2,11
3001.0,J4,0,0,0,11
3006.0,J1,0,1,1,12
3006.0,J2,0,0,0,12
3006.0,J3,1,0,0,12
3006.0,J4,0,0,0,12
3011.0,J1,1,1,1,10
3011.0,J2,0,0,0,10
3011.0,J3,0,0,0,10
3011.0,J4,0,0,0,10
3016.0,J1,1,1,1,7
3016.0,J2,0,0,0,7
3016.0,J3,0,0,0,7
3016.0,J4,0,0,0,7
3021.0,J1,0,3,3,9
3021.0,J2,3,1,1,9
3021.0,J3,0,0,0,9
3021.0,J4,0,0,0,9
3026.0,J1,0,1,1,10
3026.0,J2,3,0,0,10
3026.0,J3,0,1,1,10
3026.0,J4,0,0,0,10
3031.0,J1,2,2,2,11
3031.0,J2,0,1,1,11
3031.0,J3,0,0,0,11
3031.0,J4,0,0,0,11
3036.0,J1,2,0,0,11
3036.0,J2,0,0,0,11
3036.0,J3,1,2,2,11
3036.0,J4,0,0,0,11
3041.0,J1,0,3,3,13
3041.0,J2,3,1,1,13
3041.0,J3,1,0,0,13
3041.0,J4,0,0,0,13
3046.0,J1,0,1,1,11
3046.0,J2,3,0,0,11
3046.0,J3,0,1,1,11
3046.0,J4,0,0,0,11
3051.0,J1,1,1,1,11
3051.0,J2,0,0,0,11
3051.0,J3,0,1,1,11
3051.0,J4,0,0,0,11
3056.0,J1,1,1,1,10
3056.0,J2,0,0,0,10
3056.0,J3,0,0,0,10
3056.0,J4,0,0,0,10
3061.0,J1,3,3,3,11
3061.0,J2,3,1,1,11
3061.0,J3,0,0,0,11
3061.0,J4,0,0,0,11
3066.0,J1,3,0,0,11
3066.0,J2,3,0,0,11
3066.0,J3,0,0,0,11
3066.0,J4,0,0,0,11
3071.0,J1,0,0,0,10
3071.0,J2,0,0,0,10
3071.0,J3,1,1,1,10
3071.0,J4,0,0,0,10
3076.0,J1,0,0,0,10
3076.0,J2,0,1,1,10
3076.0,J3,1,1,1,10
3076.0,J4,0,0,0,10
3081.0,J1,1,3,3,12
3081.0,J2,1,1,1,12
3081.0,J3,0,0,0,12
3081.0,J4,0,0,0,12
3086.0,J1,1,1,1,9
3086.0,J2,1,0,0,9
3086.0,J3,0,0,0,9
3086.0,J4,0,0,0,9
3091.0,J1,3,2,2,10
3091.0,J2,0,0,0,10
3091.0,J3,0,0,0,10
3091.0,J4,0,0,0,10
3096.0,J1,3,0,0,9
3096.0,J2,0,0,0,9
3096.0,J3,0,0,0,9
3096.0,J4,0,0,0,9
3101.0,J1,1,2,3,11
3101.0,J2,0,0,0,11
3101.0,J3,1,2,2,11
3101.0,J4,0,0,0,11
3106.0,J1,1,0,0,9
3106.0,J2,0,0,0,9
3106.0,J3,1,0,0,9
3106.0,J4,0,0,0,9
3111.0,J1,0,0,0,9
3111.0,J2,0,0,0,9
3111.0,J3,0,0,0,9
3111.0,J4,0,0,0,9
3116.0,J1,0,0,0,8
3116.0,J2,1,1,1,8
3116.0,J3,0,0,0,8
3116.0,J4,0,0,0,8
3121.0,J1,3,3,3,10
3121.0,J2,1,0,0,10
3121.0,J3,1,1,1,10
3121.0,J4,0,0,0,10
3126.0,J1,3,1,1,11
3126.0,J2,0,0,0,11
3126.0,J3,1,1,1,11
3126.0,J4,0,0,0,11
3131.0,J1,1,1,1,9
3131.0,J2,0,0,0,9
3131.0,J3,0,0,0,9
3131.0,J4,0,0,0,9
3136.0,J1,1,0,0,7
3136.0,J2,0,0,0,7
3136.0,J3,0,0,0,7
3136.0,J4,0,0,0,7
3141.0,J1,3,3,3,9
3141.0,J2,1,1,1,9
3141.0,J3,0,0,0,9
3141.0,J4,0,0,0,9
3146.0,J1,3,0,0,9
3146.0,J2,1,0,0,9
3146.0,J3,0,0,0,9
3146.0,J4,0,0,0,9
3151.0,J1,0,1,1,11
3151.0,J2,0,0,0,11
3151.0,J3,1,2,2,11
3151.0,J4,0,0,0,11
3156.0,J1,0,0,0,10
3156.0,J2,0,0,0,10
3156.0,J3,1,0,0,10
3156.0,J4,0,0,0,10
3161.0,J1,1,3,3,11
3161.0,J2,0,0,0,11
3161.0,J3,0,0,0,11
3161.0,J4,0,0,0,11
3166.0,J1,1,1,1,8
3166.0,J2,1,1,1,8
3166.0,J3,0,0,0,8
3166.0,J4,0,0,0,8
3171.0,J1,3,1,1,8
3171.0,J2,1,0,0,8
3171.0,J3,0,0,0,8
3171.0,J4,0,0,0,8
3176.0,J1,3,0,0,9
3176.0,J2,0,0,0,9
3176.0,J3,0,1,1,9
3176.0,J4,0,0,0,9
3181.0,J1,0,3,3,10
3181.0,J2,0,0,0,10
3181.0,J3,1,1,1,10
3181.0,J4,0,0,0,10
3186.0,J1,0,1,1,10
3186.0,J2,0,0,0,10
3186.0,J3,1,0,0,10
3186.0,J4,0,0,0,10
3191.0,J1,1,1,1,9
3191.0,J2,0,0,0,9
3191.0,J3,0,0,0,9
3191.0,J4,0,0,0,9
3196.0,J1,1,0,0,8
3196.0,J2,1,1,1,8
3196.0,J3,0,0,0,8
3196.0,J4,0,0,0,8
3201.0,J1,0,3,3,11
3201.0,J2,1,1,1,11
3201.0,J3,0,1,1,11
3201.0,J4,0,0,0,11
3206.0,J1,0,0,0,11
3206.0,J2,3,1,1,11
3206.0,J3,0,0,0,11
3206.0,J4,0,0,0,11
3211.0,J1,0,1,1,10
3211.0,J2,3,0,0,10
3211.0,J3,1,1,1,10
3211.0,J4,0,0,0,10
3216.0,J1,1,0,0,10
3216.0,J2,0,1,1,10
3216.0,J3,1,0,0,10
3216.0,J4,0,0,0,10
3221.0,J1,1,2,2,12
3221.0,J2,0,0,0,12
3221.0,J3,0,1,1,12
3221.0,J4,0,0,0,12
3226.0,J1,0,0,0,11
3226.0,J2,1,1,1,11
3226.0,J3,0,1,1,11
3226.0,J4,0,0,0,11
3231.0,J1,0,0,0,10
3231.0,J2,1,1,1,10
3231.0,J3,0,0,0,10
3231.0,J4,0,0,0,10
3236.0,J1,0,0,0,9
3236.0,J2,3,1,1,9
3236.0,J3,1,1,1,9
3236.0,J4,0,0,0,9
3241.0,J1,1,3,3,9
3241.0,J2,3,1,1,9
3241.0,J3,1,0,0,9
3241.0,J4,0,0,0,9
3246.0,J1,1,0,0,10
3246.0,J2,0,1,1,10
3246.0,J3,0,0,0,10
3246.0,J4,0,0,0,10
3251.0,J1,0,0,0,10
3251.0,J2,0,1,1,10
3251.0,J3,0,1,1,10
3251.0,J4,0,0,0,10
3256.0,J1,0,1,1,10
3256.0,J2,1,1,1,10
3256.0,J3,0,0,0,10
3256.0,J4,0,0,0,10
3261.0,J1,2,3,3,10
3261.0,J2,1,0,0,10
3261.0,J3,1,1,1,10
3261.0,J4,0,0,0,10
3266.0,J1,2,1,1,10
3266.0,J2,0,0,0,10
3266.0,J3,1,0,0,10
3266.0,J4,0,0,0,10
3271.0,J1,1,2,2,9
3271.0,J2,0,1,1,9
3271.0,J3,0,0,0,9
3271.0,J4,0,0,0,9
3276.0,J1,1,0,0,9
3276.0,J2,3,1,1,9
3276.0,J3,0,1,1,9
3276.0,J4,0,0,0,9
3281.0,J1,0,3,3,10
3281.0,J2,3,0,0,10
3281.0,J3,0,0,0,10
3281.0,J4,0,0,0,10
3286.0,J1,0,1,1,9
3286.0,J2,0,0,0,9
3286.0,J3,0,0,0,9
3286.0,J4,0,0,0,9
3291.0,J1,2,1,1,9
3291.0,J2,0,0,0,9
3291.0,J3,1,1,1,9
3291.0,J4,0,0,0,9
3296.0,J1,2,0,0,9
3296.0,J2,0,0,0,9
3296.0,J3,1,0,0,9
3296.0,J4,0,0,0,9
3301.0,J1,1,3,3,11
3301.0,J2,3,1,1,11
3301.0,J3,0,1,1,11
3301.0,J4,0,0,0,11
3306.0,J1,1,1,1,9
3306.0,J2,3,0,0,9
3306.0,J3,0,0,0,9
3306.0,J4,0,0,0,9
3311.0,J1,3,1,1,9
3311.0,J2,0,0,0,9
3311.0,J3,0,0,0,9
3311.0,J4,0,0,0,9
3316.0,J1,3,0,0,8
3316.0,J2,0,1,1,8
3316.0,J3,0,0,0,8
3316.0,J4,0,0,0,8
3321.0,J1,1,2,3,10
3321.0,J2,1,1,1,10
3321.0,J3,1,1,1,10
3321.0,J4,0,0,0,10
3326.0,J1,1,0,0,10
3326.0,J2,1,0,0,10
